zip,lat,lon,city,state,county
92604,33.690475,-117.790059,Irvine,CA,Orange
92605,33.640302,-117.769442,Huntington Beach,CA,Orange
92606,33.701121,-117.817338,Irvine,CA,Orange
92607,33.640302,-117.769442,Laguna Niguel,CA,Orange
92610,33.663011,-117.730745,Foothill Ranch,CA,Orange
92612,33.615525,-117.782805,Irvine,CA,Orange
92614,33.685319,-117.827913,Irvine,CA,Orange
92615,33.640302,-117.769442,Huntington Beach,CA,Orange
92616,33.640302,-117.769442,Irvine,CA,Orange
92618,33.641579,-117.73269,Irvine,CA,Orange
92619,33.66985,-117.765939,Irvine,CA,Orange
92620,33.691619,-117.765186,Irvine,CA,Orange
92623,33.686519,-117.830788,Irvine,CA,Orange
92624,33.455277,-117.662824,Capistrano Beach,CA,Orange
92625,33.599956,-117.865325,Corona Del Mar,CA,Orange
92626,33.6829,-117.778398,Costa Mesa,CA,Orange
92627,33.685069,-117.763886,Costa Mesa,CA,Orange
92628,33.640302,-117.769442,Costa Mesa,CA,Orange
92629,33.485903,-117.696366,Dana Point,CA,Orange
92630,33.64079,-117.693074,Lake Forest,CA,Orange
92646,33.640302,-117.769442,Huntington Beach,CA,Orange
92647,33.640302,-117.769442,Huntington Beach,CA,Orange
92648,33.640302,-117.769442,Huntington Beach,CA,Orange
92649,33.640302,-117.769442,Huntington Beach,CA,Orange
92650,33.640302,-117.769442,East Irvine,CA,Orange
92651,33.520941,-117.741315,Laguna Beach,CA,Orange
92652,33.640302,-117.769442,Laguna Beach,CA,Orange
92653,33.595714,-117.715535,Laguna Hills,CA,Orange
92654,33.601673,-117.716885,Laguna Hills,CA,Orange
92655,33.640302,-117.769442,Midway City,CA,Orange
92656,33.603459,-117.751341,Aliso Viejo,CA,Orange
92657,33.597128,-117.835987,Newport Coast,CA,Orange
92658,33.640302,-117.769442,Newport Beach,CA,Orange
92659,33.611198,-117.886731,Newport Beach,CA,Orange
92660,33.637771,-117.875189,Newport Beach,CA,Orange
92661,33.555291,-117.833298,Newport Beach,CA,Orange
92662,33.606521,-117.89274,Newport Beach,CA,Orange
92663,33.61837,-117.91709,Newport Beach,CA,Orange
92672,33.568923,-117.616082,San Clemente,CA,Orange
92673,33.459745,-117.625076,San Clemente,CA,Orange
92674,33.438428,-117.623131,San Clemente,CA,Orange
92675,33.530631,-117.618932,San Juan Capistrano,CA,Orange
92676,33.741994,-117.727416,Silverado,CA,Orange
92677,33.532817,-117.710262,Laguna Niguel,CA,Orange
92678,33.673979,-117.59457,Trabuco Canyon,CA,Orange
92679,33.612322,-117.595826,Trabuco Canyon,CA,Orange
92683,33.640302,-117.769442,Westminster,CA,Orange
92684,33.640302,-117.769442,Westminster,CA,Orange
92685,33.640302,-117.769442,Westminster,CA,Orange
92688,33.601944,-117.603684,Rancho Santa Margarita,CA,Orange
92690,33.640302,-117.769442,Mission Viejo,CA,Orange
92691,33.605527,-117.667923,Mission Viejo,CA,Orange
92692,33.575026,-117.659899,Mission Viejo,CA,Orange
92693,33.555323,-117.564,San Juan Capistrano,CA,Orange
92694,33.640302,-117.769442,Ladera Ranch,CA,Orange
92697,33.640302,-117.769442,Irvine,CA,Orange
92698,33.640302,-117.769442,Aliso Viejo,CA,Orange
92701,33.640302,-117.769442,Santa Ana,CA,Orange
92702,33.640302,-117.769442,Santa Ana,CA,Orange
92703,33.640302,-117.769442,Santa Ana,CA,Orange
92704,33.640302,-117.769442,Santa Ana,CA,Orange
92705,33.707568,-117.845746,Santa Ana,CA,Orange
92706,33.640302,-117.769442,Santa Ana,CA,Orange
92707,33.679069,-117.876789,Santa Ana,CA,Orange
92708,33.640302,-117.769442,Fountain Valley,CA,Orange
92709,33.640302,-117.769442,Irvine,CA,Orange
92710,33.711552,-117.809881,Irvine,CA,Orange
92711,33.640302,-117.769442,Santa Ana,CA,Orange
92712,33.640302,-117.769442,Santa Ana,CA,Orange
92728,33.640302,-117.769442,Fountain Valley,CA,Orange
92735,33.640302,-117.769442,Santa Ana,CA,Orange
92780,33.579122,-117.731534,Tustin,CA,Orange
92781,33.640302,-117.769442,Tustin,CA,Orange
92782,33.705787,-117.816189,Tustin,CA,Orange
92799,33.640302,-117.769442,Santa Ana,CA,Orange
92801,33.640302,-117.769442,Anaheim,CA,Orange
92802,33.640302,-117.769442,Anaheim,CA,Orange
92803,33.640302,-117.769442,Anaheim,CA,Orange
92804,33.640302,-117.769442,Anaheim,CA,Orange
92805,33.640302,-117.769442,Anaheim,CA,Orange
92806,33.640302,-117.769442,Anaheim,CA,Orange
92807,33.640302,-117.769442,Anaheim,CA,Orange
92808,33.640302,-117.769442,Anaheim,CA,Orange
92811,33.640302,-117.769442,Atwood,CA,Orange
92812,33.640302,-117.769442,Anaheim,CA,Orange
92814,33.640302,-117.769442,Anaheim,CA,Orange
92815,33.640302,-117.769442,Anaheim,CA,Orange
92816,33.640302,-117.769442,Anaheim,CA,Orange
92817,33.640302,-117.769442,Anaheim,CA,Orange
92821,33.640302,-117.769442,Brea,CA,Orange
92822,33.640302,-117.769442,Brea,CA,Orange
92823,33.640302,-117.769442,Brea,CA,Orange
92825,33.640302,-117.769442,Anaheim,CA,Orange
92831,33.640302,-117.769442,Fullerton,CA,Orange
92832,33.640302,-117.769442,Fullerton,CA,Orange
92833,33.640302,-117.769442,Fullerton,CA,Orange
92834,33.640302,-117.769442,Fullerton,CA,Orange
92835,33.640302,-117.769442,Fullerton,CA,Orange
92836,33.640302,-117.769442,Fullerton,CA,Orange
92837,33.640302,-117.769442,Fullerton,CA,Orange
92838,33.640302,-117.769442,Fullerton,CA,Orange
92840,33.640302,-117.769442,Garden Grove,CA,Orange
92841,33.640302,-117.769442,Garden Grove,CA,Orange
92842,33.640302,-117.769442,Garden Grove,CA,Orange
92843,33.640302,-117.769442,Garden Grove,CA,Orange
92844,33.640302,-117.769442,Garden Grove,CA,Orange
92845,33.640302,-117.769442,Garden Grove,CA,Orange
92846,33.640302,-117.769442,Garden Grove,CA,Orange
92850,33.640302,-117.769442,Anaheim,CA,Orange
92856,33.640302,-117.769442,Orange,CA,Orange
92857,33.640302,-117.769442,Orange,CA,Orange
92859,33.640302,-117.769442,Orange,CA,Orange
92860,33.752886,-116.055617,Norco,CA,Riverside
92861,33.640302,-117.769442,Villa Park,CA,Orange
92862,33.640302,-117.769442,Orange,CA,Orange
92863,33.640302,-117.769442,Orange,CA,Orange
92864,33.640302,-117.769442,Orange,CA,Orange
92865,33.640302,-117.769442,Orange,CA,Orange
92866,33.640302,-117.769442,Orange,CA,Orange
92867,33.640302,-117.769442,Orange,CA,Orange
92868,33.640302,-117.769442,Orange,CA,Orange
92869,33.640302,-117.769442,Orange,CA,Orange
92870,33.640302,-117.769442,Placentia,CA,Orange
92871,33.640302,-117.769442,Placentia,CA,Orange
92877,33.752886,-116.055617,Corona,CA,Riverside
92878,33.752886,-116.055617,Corona,CA,Riverside
92879,33.752886,-116.055617,Corona,CA,Riverside
92880,33.752886,-116.055617,Corona,CA,Riverside
92881,33.752886,-116.055617,Corona,CA,Riverside
92882,33.752886,-116.055617,Corona,CA,Riverside
92883,33.752886,-116.055617,Corona,CA,Riverside
92885,33.640302,-117.769442,Yorba Linda,CA,Orange
92886,33.674044,-117.588233,Yorba Linda,CA,Orange
92887,33.640302,-117.769442,Yorba Linda,CA,Orange
92899,33.640302,-117.769442,Anaheim,CA,Orange
93001,34.330829,-119.358352,Ventura,CA,Ventura
93002,34.032383,-119.1343,Ventura,CA,Ventura
93003,34.230353,-119.221299,Ventura,CA,Ventura
93004,34.278752,-119.16509,Ventura,CA,Ventura
93005,34.032383,-119.1343,Ventura,CA,Ventura
93006,34.032383,-119.1343,Ventura,CA,Ventura
93007,34.032383,-119.1343,Ventura,CA,Ventura
93009,34.356248,-119.146228,Ventura,CA,Ventura
93010,34.307783,-119.084253,Camarillo,CA,Ventura
93011,34.032383,-119.1343,Camarillo,CA,Ventura
93012,34.204429,-118.974355,Camarillo,CA,Ventura
93013,34.405045,-119.520525,Carpinteria,CA,Santa Barbara
93014,34.262834,-119.848555,Carpinteria,CA,Santa Barbara
93015,34.393387,-118.864285,Fillmore,CA,Ventura
93016,34.032383,-119.1343,Fillmore,CA,Ventura
93020,34.032383,-119.1343,Moorpark,CA,Ventura
93021,34.301347,-118.901098,Moorpark,CA,Ventura
93022,34.412169,-119.292335,Oak View,CA,Ventura
93023,34.478806,-119.25876,Ojai,CA,Ventura
93024,34.032383,-119.1343,Ojai,CA,Ventura
93030,34.224892,-119.17749,Oxnard,CA,Ventura
93031,34.032383,-119.1343,Oxnard,CA,Ventura
93032,34.032383,-119.1343,Oxnard,CA,Ventura
93033,34.154141,-119.131326,Oxnard,CA,Ventura
93034,34.032383,-119.1343,Oxnard,CA,Ventura
93035,34.221157,-119.202365,Oxnard,CA,Ventura
93040,34.435224,-118.785517,Piru,CA,Ventura
93041,34.148893,-119.15458,Port Hueneme,CA,Ventura
93042,34.113389,-119.112432,Point Mugu Nawc,CA,Ventura
93043,34.162124,-119.207364,Port Hueneme Cbc Base,CA,Ventura
93044,34.032383,-119.1343,Port Hueneme,CA,Ventura
93060,34.364943,-119.085704,Santa Paula,CA,Ventura
93061,34.032383,-119.1343,Santa Paula,CA,Ventura
93062,34.032383,-119.1343,Simi Valley,CA,Ventura
93063,34.292301,-118.82033,Simi Valley,CA,Ventura
93064,34.258203,-118.710724,Brandeis,CA,Ventura
93065,34.272162,-118.733903,Simi Valley,CA,Ventura
93066,34.304034,-119.039305,Somis,CA,Ventura
93067,34.422045,-119.592561,Summerland,CA,Santa Barbara
93093,34.032383,-119.1343,Simi Valley,CA,Ventura
93094,34.032383,-119.1343,Simi Valley,CA,Ventura
93099,34.032383,-119.1343,Simi Valley,CA,Ventura
93101,34.421897,-119.707135,Santa Barbara,CA,Santa Barbara
93102,34.262834,-119.848555,Santa Barbara,CA,Santa Barbara
93103,34.430908,-119.626863,Santa Barbara,CA,Santa Barbara
93105,34.508099,-119.868622,Santa Barbara,CA,Santa Barbara
93106,34.432896,-119.837072,Santa Barbara,CA,Santa Barbara
93107,34.421795,-119.863722,Santa Barbara,CA,Santa Barbara
93108,34.437795,-119.615862,Santa Barbara,CA,Santa Barbara
93109,34.406997,-119.723668,Santa Barbara,CA,Santa Barbara
93110,34.539027,-119.906198,Santa Barbara,CA,Santa Barbara
93111,34.453046,-119.798472,Santa Barbara,CA,Santa Barbara
93116,34.262834,-119.848555,Goleta,CA,Santa Barbara
93117,34.503802,-120.038806,Goleta,CA,Santa Barbara
93118,34.262834,-119.848555,Goleta,CA,Santa Barbara
93120,34.262834,-119.848555,Santa Barbara,CA,Santa Barbara
93121,34.262834,-119.848555,Santa Barbara,CA,Santa Barbara
93130,34.262834,-119.848555,Santa Barbara,CA,Santa Barbara
93140,34.262834,-119.848555,Santa Barbara,CA,Santa Barbara
93150,34.262834,-119.848555,Santa Barbara,CA,Santa Barbara
93160,34.262834,-119.848555,Santa Barbara,CA,Santa Barbara
93190,34.262834,-119.848555,Santa Barbara,CA,Santa Barbara
93199,34.262834,-119.848555,Goleta,CA,Santa Barbara
93201,35.85829,-119.303735,Alpaugh,CA,Tulare
93202,36.316529,-119.704594,Armona,CA,Kings
93203,35.311064,-118.659604,Arvin,CA,Kern
93204,36.003134,-120.128716,Avenal,CA,Kings
93205,35.569608,-118.487681,Bodfish,CA,Kern
93206,35.294405,-118.905173,Buttonwillow,CA,Kern
93207,35.881776,-118.656086,California Hot Springs,CA,Tulare
93208,36.139789,-118.694576,Camp Nelson,CA,Tulare
93210,36.247025,-120.381432,Coalinga,CA,Fresno
93212,36.067399,-119.622634,Corcoran,CA,Kings
93215,35.294405,-118.905173,Delano,CA,Kern
93216,35.294405,-118.905173,Delano,CA,Kern
93218,36.082002,-119.036316,Ducor,CA,Tulare
93219,35.875918,-119.262323,Earlimart,CA,Tulare
93220,35.357018,-118.810069,Edison,CA,Kern
93221,36.344716,-119.088371,Exeter,CA,Tulare
93222,35.294405,-118.905173,Frazier Park,CA,Kern
93223,36.304981,-119.202664,Farmersville,CA,Tulare
93224,35.294405,-118.905173,Fellows,CA,Kern
93225,35.674205,-118.475381,Frazier Park,CA,Kern
93226,35.73296,-118.709978,Glennville,CA,Kern
93227,36.357151,-119.425371,Goshen,CA,Tulare
93230,36.220468,-119.71776,Hanford,CA,Kings
93232,36.138861,-119.894727,Hanford,CA,Kings
93234,36.207165,-120.103363,Huron,CA,Fresno
93235,36.375844,-119.134101,Ivanhoe,CA,Tulare
93237,36.472713,-118.902899,Kaweah,CA,Tulare
93238,35.708701,-118.405385,Kernville,CA,Kern
93239,36.005488,-120.027031,Kettleman City,CA,Kings
93240,35.668987,-118.457002,Lake Isabella,CA,Kern
93241,35.405369,-118.699098,Lamont,CA,Kern
93242,36.445649,-119.696386,Laton,CA,Fresno
93243,34.881773,-118.856562,Lebec,CA,Kern
93244,36.496901,-118.99412,Lemon Cove,CA,Tulare
93245,36.268194,-119.817274,Lemoore,CA,Kings
93246,36.138861,-119.894727,Lemoore,CA,Kings
93247,36.073033,-119.129166,Lindsay,CA,Tulare
93249,35.294405,-118.905173,Lost Hills,CA,Kern
93250,35.674813,-118.489938,Mc Farland,CA,Kern
93251,35.294405,-118.905173,Mc Kittrick,CA,Kern
93252,35.294405,-118.905173,Maricopa,CA,Kern
93254,34.922283,-119.590275,New Cuyama,CA,Santa Barbara
93255,35.63952,-117.988136,Onyx,CA,Kern
93256,35.959881,-119.13645,Pixley,CA,Tulare
93257,35.973777,-118.703592,Porterville,CA,Tulare
93258,36.033126,-119.007265,Porterville,CA,Tulare
93260,35.819334,-118.730136,Posey,CA,Tulare
93261,35.805046,-119.131527,Richgrove,CA,Tulare
93262,36.36444,-118.722755,Sequoia National Park,CA,Tulare
93263,35.763646,-118.435693,Shafter,CA,Kern
93265,36.126506,-118.928478,Springville,CA,Tulare
93266,36.189441,-119.851865,Stratford,CA,Kings
93267,36.137375,-119.039111,Strathmore,CA,Tulare
93268,35.703306,-118.413077,Taft,CA,Kern
93270,35.904767,-119.044239,Terra Bella,CA,Tulare
93271,36.435485,-118.82759,Three Rivers,CA,Tulare
93272,36.005985,-119.333512,Tipton,CA,Tulare
93274,36.133527,-119.299856,Tulare,CA,Tulare
93275,36.26699,-118.776902,Tulare,CA,Tulare
93276,35.294405,-118.905173,Tupman,CA,Kern
93277,36.13188,-119.355559,Visalia,CA,Tulare
93278,36.126621,-118.819365,Visalia,CA,Tulare
93279,36.393615,-119.118982,Visalia,CA,Tulare
93280,35.467934,-118.704037,Wasco,CA,Kern
93282,36.129557,-119.516076,Waukena,CA,Tulare
93283,35.54194,-118.578135,Weldon,CA,Kern
93285,35.472296,-118.552613,Wofford Heights,CA,Kern
93286,36.465943,-119.122283,Woodlake,CA,Tulare
93287,35.608372,-118.79575,Woody,CA,Kern
93291,36.184014,-119.363349,Visalia,CA,Tulare
93292,36.19457,-119.228324,Visalia,CA,Tulare
93301,35.483501,-119.007662,Bakersfield,CA,Kern
93302,35.294405,-118.905173,Bakersfield,CA,Kern
93303,35.294405,-118.905173,Bakersfield,CA,Kern
93304,35.332109,-119.022134,Bakersfield,CA,Kern
93305,35.385489,-118.985984,Bakersfield,CA,Kern
93306,35.413048,-118.867478,Bakersfield,CA,Kern
93307,35.105383,-118.716613,Bakersfield,CA,Kern
93308,35.567657,-118.892932,Bakersfield,CA,Kern
93309,35.294405,-118.905173,Bakersfield,CA,Kern
93311,35.294405,-118.905173,Bakersfield,CA,Kern
93312,35.240577,-118.917413,Bakersfield,CA,Kern
93313,35.27581,-119.013543,Bakersfield,CA,Kern
93380,35.294405,-118.905173,Bakersfield,CA,Kern
93381,35.294405,-118.905173,Bakersfield,CA,Kern
93382,35.294405,-118.905173,Bakersfield,CA,Kern
93383,35.294405,-118.905173,Bakersfield,CA,Kern
93384,35.294405,-118.905173,Bakersfield,CA,Kern
93385,35.294405,-118.905173,Bakersfield,CA,Kern
93386,35.294405,-118.905173,Bakersfield,CA,Kern
93387,35.294405,-118.905173,Bakersfield,CA,Kern
93388,35.294405,-118.905173,Bakersfield,CA,Kern
93389,35.294405,-118.905173,Bakersfield,CA,Kern
93390,35.294405,-118.905173,Bakersfield,CA,Kern
93401,35.265573,-120.62122,San Luis Obispo,CA,San Luis Obispo
93402,35.301041,-120.794897,Los Osos,CA,San Luis Obispo
93403,35.347065,-120.455345,San Luis Obispo,CA,San Luis Obispo
93405,35.363067,-120.703455,San Luis Obispo,CA,San Luis Obispo
93406,35.347065,-120.455345,San Luis Obispo,CA,San Luis Obispo
93407,35.347065,-120.455345,San Luis Obispo,CA,San Luis Obispo
93408,35.347065,-120.455345,San Luis Obispo,CA,San Luis Obispo
93409,35.221085,-120.636399,San Luis Obispo,CA,San Luis Obispo
93410,35.347065,-120.455345,San Luis Obispo,CA,San Luis Obispo
93412,35.347065,-120.455345,Los Osos,CA,San Luis Obispo
93420,35.292432,-120.655743,Arroyo Grande,CA,San Luis Obispo
93421,35.347065,-120.455345,Arroyo Grande,CA,San Luis Obispo
93422,35.464793,-120.712459,Atascadero,CA,San Luis Obispo
93423,35.428241,-120.769493,Atascadero,CA,San Luis Obispo
93424,35.190349,-120.717769,Avila Beach,CA,San Luis Obispo
93426,35.907585,-120.937371,Bradley,CA,Monterey
93427,34.635927,-120.201469,Buellton,CA,Santa Barbara
93428,35.587748,-120.954454,Cambria,CA,San Luis Obispo
93429,34.845765,-120.534979,Casmalia,CA,Santa Barbara
93430,35.473343,-120.908608,Cayucos,CA,San Luis Obispo
93432,35.477945,-120.436119,Creston,CA,San Luis Obispo
93433,35.38173,-120.50264,Grover Beach,CA,San Luis Obispo
93434,34.938796,-120.57318,Guadalupe,CA,Santa Barbara
93435,35.491888,-120.976259,Harmony,CA,San Luis Obispo
93436,34.629464,-120.336594,Lompoc,CA,Santa Barbara
93437,34.737289,-120.525706,Lompoc,CA,Santa Barbara
93438,34.262834,-119.848555,Lompoc,CA,Santa Barbara
93440,34.745715,-120.204944,Los Alamos,CA,Santa Barbara
93441,34.693012,-120.068487,Los Olivos,CA,Santa Barbara
93442,35.402295,-120.793742,Morro Bay,CA,San Luis Obispo
93443,35.347065,-120.455345,Morro Bay,CA,San Luis Obispo
93444,35.048397,-120.494812,Nipomo,CA,San Luis Obispo
93445,35.106168,-120.611142,Oceano,CA,San Luis Obispo
93446,35.640598,-120.700313,Paso Robles,CA,San Luis Obispo
93447,35.75624,-120.693505,Paso Robles,CA,San Luis Obispo
93448,35.347065,-120.455345,Pismo Beach,CA,San Luis Obispo
93449,35.391719,-120.549178,Pismo Beach,CA,San Luis Obispo
93450,35.982551,-120.828342,San Ardo,CA,Monterey
93451,35.705546,-120.646803,San Miguel,CA,San Luis Obispo
93452,35.575711,-120.888038,San Simeon,CA,San Luis Obispo
93453,35.358427,-120.259602,Santa Margarita,CA,San Luis Obispo
93454,34.875832,-120.340795,Santa Maria,CA,Santa Barbara
93455,34.883589,-120.377957,Santa Maria,CA,Santa Barbara
93456,35.027682,-120.196818,Santa Maria,CA,Santa Barbara
93457,34.836252,-120.53421,Santa Maria,CA,Santa Barbara
93458,34.953532,-120.495723,Santa Maria,CA,Santa Barbara
93460,34.646136,-120.091629,Santa Ynez,CA,Santa Barbara
93461,35.610073,-120.291994,Shandon,CA,San Luis Obispo
93463,34.648841,-120.170111,Solvang,CA,Santa Barbara
93464,34.674436,-120.111465,Solvang,CA,Santa Barbara
93465,35.517781,-120.65385,Templeton,CA,San Luis Obispo
93483,35.347065,-120.455345,Grover Beach,CA,San Luis Obispo
93501,35.038066,-118.31596,Mojave,CA,Kern
93502,35.068161,-118.224785,Mojave,CA,Kern
93504,35.187133,-117.885359,California City,CA,Kern
93505,35.144767,-117.897202,California City,CA,Kern
93510,33.786594,-118.298662,Acton,CA,Los Angeles
93512,37.496842,-118.624903,Benton,CA,Mono
93513,37.169602,-118.294915,Big Pine,CA,Inyo
93514,37.026022,-118.334393,Bishop,CA,Inyo
93515,36.626033,-117.218616,Bishop,CA,Inyo
93516,35.215513,-118.056018,Boron,CA,Kern
93517,38.248505,-119.19876,Bridgeport,CA,Mono
93518,35.488054,-118.609553,Caliente,CA,Kern
93519,35.177369,-118.035049,Cantil,CA,Kern
93522,36.626033,-117.218616,Darwin,CA,Inyo
93523,35.258171,-118.130233,Edwards,CA,Kern
93524,35.294405,-118.905173,Edwards,CA,Kern
93526,36.831167,-118.235097,Independence,CA,Inyo
93527,35.639715,-117.857026,Inyokern,CA,Kern
93528,35.370839,-117.642748,Johannesburg,CA,Kern
93529,37.711282,-119.054711,June Lake,CA,Mono
93530,36.488612,-117.874104,Keeler,CA,Inyo
93531,35.226499,-118.581032,Keene,CA,Kern
93532,33.786594,-118.298662,Lake Hughes,CA,Los Angeles
93534,33.786594,-118.298662,Lancaster,CA,Los Angeles
93535,33.786594,-118.298662,Lancaster,CA,Los Angeles
93536,33.786594,-118.298662,Lancaster,CA,Los Angeles
93539,33.786594,-118.298662,Lancaster,CA,Los Angeles
93541,37.97823,-119.130361,Lee Vining,CA,Mono
93542,36.626033,-117.218616,Little Lake,CA,Inyo
93543,33.786594,-118.298662,Littlerock,CA,Los Angeles
93544,33.786594,-118.298662,Llano,CA,Los Angeles
93545,36.553842,-117.984465,Lone Pine,CA,Inyo
93546,37.609434,-118.865636,Mammoth Lakes,CA,Mono
93549,36.229962,-117.955189,Olancha,CA,Inyo
93550,33.786594,-118.298662,Palmdale,CA,Los Angeles
93551,33.786594,-118.298662,Palmdale,CA,Los Angeles
93552,33.786594,-118.298662,Palmdale,CA,Los Angeles
93553,33.786594,-118.298662,Pearblossom,CA,Los Angeles
93554,35.38661,-117.715928,Randsburg,CA,Kern
93555,35.540458,-117.794007,Ridgecrest,CA,Kern
93556,35.294405,-118.905173,Ridgecrest,CA,Kern
93558,34.839964,-115.967051,Red Mountain,CA,San Bernardino
93560,34.942862,-118.40041,Rosamond,CA,Kern
93561,35.043028,-118.502209,Tehachapi,CA,Kern
93562,34.839964,-115.967051,Trona,CA,San Bernardino
93563,33.786594,-118.298662,Valyermo,CA,Los Angeles
93581,35.294405,-118.905173,Tehachapi,CA,Kern
93584,33.786594,-118.298662,Lancaster,CA,Los Angeles
93586,33.786594,-118.298662,Lancaster,CA,Los Angeles
93590,33.786594,-118.298662,Palmdale,CA,Los Angeles
93591,33.786594,-118.298662,Palmdale,CA,Los Angeles
93592,34.839964,-115.967051,Trona,CA,San Bernardino
93596,35.294405,-118.905173,Boron,CA,Kern
93599,33.786594,-118.298662,Palmdale,CA,Los Angeles
93601,37.379045,-119.736326,Ahwahnee,CA,Madera
93602,37.075671,-119.253991,Auberry,CA,Fresno
93603,36.568312,-119.016197,Badger,CA,Tulare
93604,37.299169,-119.547639,Bass Lake,CA,Madera
93605,37.213607,-119.247413,Big Creek,CA,Fresno
93606,36.799615,-120.018659,Biola,CA,Fresno
93607,36.589797,-119.899405,Burrel,CA,Fresno
93608,36.607941,-120.248963,Cantua Creek,CA,Fresno
93609,36.528598,-120.049939,Caruthers,CA,Fresno
93610,37.013396,-120.266097,Chowchilla,CA,Madera
93611,36.832583,-119.592146,Clovis,CA,Fresno
93612,36.878242,-119.585303,Clovis,CA,Fresno
93613,37.036529,-119.511704,Clovis,CA,Fresno
93614,37.158791,-119.716753,Coarsegold,CA,Madera
93615,36.515805,-119.236871,Cutler,CA,Tulare
93616,36.6524,-119.592015,Del Rey,CA,Fresno
93618,36.509532,-119.395365,Dinuba,CA,Tulare
93620,37.073301,-120.623363,Dos Palos,CA,Merced
93621,36.723654,-119.051698,Dunlap,CA,Fresno
93622,36.772741,-120.213442,Firebaugh,CA,Fresno
93623,37.51165,-119.652872,Fish Camp,CA,Mariposa
93624,36.33859,-120.111796,Five Points,CA,Fresno
93625,36.623402,-119.691869,Fowler,CA,Fresno
93626,36.839928,-119.668152,Friant,CA,Fresno
93627,36.574499,-120.066008,Helm,CA,Fresno
93628,36.751546,-118.957494,Hume,CA,Fresno
93630,36.676147,-120.219522,Kerman,CA,Fresno
93631,36.5249,-119.602863,Kingsburg,CA,Fresno
93633,36.734051,-118.958777,Kings Canyon National Pk,CA,Tulare
93634,37.167262,-119.243637,Lakeshore,CA,Fresno
93635,37.103768,-120.847479,Los Banos,CA,Merced
93637,36.928286,-120.182423,Madera,CA,Madera
93638,37.023383,-119.977376,Madera,CA,Madera
93639,37.160622,-119.945035,Madera,CA,Madera
93640,36.676898,-120.393602,Mendota,CA,Fresno
93641,36.698964,-119.049219,Miramonte,CA,Fresno
93642,36.746375,-119.639658,Mono Hot Springs,CA,Fresno
93643,37.2141,-119.496955,North Fork,CA,Madera
93644,37.37586,-119.65238,Oakhurst,CA,Madera
93645,37.163948,-119.665194,O Neals,CA,Madera
93646,36.677384,-119.783475,Orange Cove,CA,Fresno
93647,36.555602,-119.166499,Orosi,CA,Tulare
93648,36.661358,-119.81608,Parlier,CA,Fresno
93649,36.841665,-119.349639,Piedra,CA,Fresno
93650,36.8411,-119.801015,Fresno,CA,Fresno
93651,37.008796,-119.512686,Prather,CA,Fresno
93652,36.591897,-119.902728,Raisin,CA,Fresno
93653,37.242121,-119.859865,Raymond,CA,Madera
93654,36.669807,-119.398857,Reedley,CA,Fresno
93656,36.466514,-119.97768,Riverdale,CA,Fresno
93657,36.897408,-119.829053,Sanger,CA,Fresno
93660,36.458421,-120.202084,San Joaquin,CA,Fresno
93661,37.186872,-120.650351,Santa Rita Park,CA,Merced
93662,36.637507,-119.992005,Selma,CA,Fresno
93664,37.098774,-119.166093,Shaver Lake,CA,Fresno
93665,37.01349,-120.744668,South Dos Palos,CA,Merced
93666,36.520998,-119.352004,Sultana,CA,Tulare
93667,36.964156,-119.370436,Tollhouse,CA,Fresno
93668,36.632595,-120.282776,Tranquillity,CA,Fresno
93669,37.274585,-119.540624,Wishon,CA,Madera
93670,36.471833,-119.259352,Yettem,CA,Tulare
93673,36.444195,-119.471745,Traver,CA,Tulare
93675,36.750265,-119.353631,Squaw Valley,CA,Fresno
93701,36.782012,-119.822019,Fresno,CA,Fresno
93702,36.770134,-119.808651,Fresno,CA,Fresno
93703,36.768449,-119.761076,Fresno,CA,Fresno
93704,36.92709,-119.670552,Fresno,CA,Fresno
93705,36.795503,-119.847234,Fresno,CA,Fresno
93706,36.648635,-119.998749,Fresno,CA,Fresno
93707,36.746375,-119.639658,Fresno,CA,Fresno
93708,36.746375,-119.639658,Fresno,CA,Fresno
93709,36.746375,-119.639658,Fresno,CA,Fresno
93710,36.896749,-119.750294,Fresno,CA,Fresno
93711,36.830336,-119.82824,Fresno,CA,Fresno
93712,36.746375,-119.639658,Fresno,CA,Fresno
93714,36.746375,-119.639658,Fresno,CA,Fresno
93715,36.746375,-119.639658,Fresno,CA,Fresno
93716,36.746375,-119.639658,Fresno,CA,Fresno
93717,36.746375,-119.639658,Fresno,CA,Fresno
93718,36.746375,-119.639658,Fresno,CA,Fresno
93720,36.850729,-119.802227,Fresno,CA,Fresno
93721,36.729049,-119.771526,Fresno,CA,Fresno
93722,36.793291,-119.931132,Fresno,CA,Fresno
93724,36.746375,-119.639658,Fresno,CA,Fresno
93725,36.620698,-119.730824,Fresno,CA,Fresno
93726,36.726349,-119.759875,Fresno,CA,Fresno
93727,36.763149,-119.673272,Fresno,CA,Fresno
93728,36.756348,-119.817429,Fresno,CA,Fresno
93729,36.746375,-119.639658,Fresno,CA,Fresno
93740,36.746375,-119.639658,Fresno,CA,Fresno
93741,36.746375,-119.639658,Fresno,CA,Fresno
93744,36.746375,-119.639658,Fresno,CA,Fresno
93745,36.746375,-119.639658,Fresno,CA,Fresno
93747,36.746375,-119.639658,Fresno,CA,Fresno
93750,36.746375,-119.639658,Fresno,CA,Fresno
93755,36.746375,-119.639658,Fresno,CA,Fresno
